approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,kl_coef,mutual_info_coef,mutual_info_coef1,mutual_info_loss,mutual_info_loss1,nupdates,policy_entropy,policy_loss,serial_timesteps,student_ps,student_ps_coef,student_ps_loss,time_elapsed,total_timesteps,value_loss,vf_student_ps,vf_student_ps_coef,vf_student_ps_loss
0.037817106,0.46953124,7.655430711610487,-32.09288949438203,0.37459850311279297,240,0.10000026,0.5,0.5,-2.0749772,-3.7950187,28,28.273245,-0.08134785,57344,0.36166245,0.0,1.0525794,239.5131447315216,57344,0.02646735,0.46924043,0.0,0.7626444
0.037040986,0.46264648,7.303571428571429,-30.634640578571425,0.35956794023513794,241,0.10000026,0.5,0.5,-2.1387255,-3.9154277,29,28.044733,-0.07674824,59392,0.36272815,0.0,1.0505145,247.99596643447876,59392,0.024039913,0.46861514,0.0,0.76418245
0.038623147,0.47036132,7.306049822064057,-30.290065245551602,0.34392422437667847,238,0.10000026,0.5,0.5,-2.204911,-4.024583,30,27.790592,-0.07527133,61440,0.36394793,0.0,1.048789,256.59368801116943,61440,0.024843168,0.4683215,0.0,0.7649579
0.036830857,0.46518555,6.704918032786885,-27.87685660983607,0.3983064293861389,248,0.10000026,0.5,0.5,-2.2794116,-4.1529875,31,27.534098,-0.07318796,63488,0.36598518,0.0,1.0434532,264.8527452945709,63488,0.019015392,0.46748433,0.0,0.7671925
0.037478115,0.45493165,6.753289473684211,-27.341066059210526,0.38109707832336426,239,0.10000026,0.5,0.5,-2.3449914,-4.265857,32,27.26003,-0.0728219,65536,0.36845922,0.0,1.0364516,273.4128313064575,65536,0.018959338,0.46654153,0.0,0.76947635
0.0358154,0.4567383,6.3015384615384615,-25.530431113846156,0.46423661708831787,240,0.10000026,0.5,0.5,-2.4044607,-4.363635,33,26.933279,-0.07048518,67584,0.3693847,0.0,1.0348536,281.94051718711853,67584,0.014783765,0.46615154,0.0,0.77033114
0.033616252,0.4354492,6.15015015015015,-24.31201406006006,0.3842637538909912,238,0.10000026,0.5,0.5,-2.4799237,-4.4919214,34,26.662268,-0.06329714,69632,0.36945814,0.0,1.0359323,290.52509903907776,69632,0.015302439,0.46540862,0.0,0.7719022
0.03531053,0.45283204,5.976608187134503,-22.73701856725146,0.5210498571395874,240,0.10000026,0.5,0.5,-2.5525339,-4.605006,35,26.362217,-0.06851238,71680,0.37016964,0.0,1.0344198,299.05192279815674,71680,0.010785809,0.4645606,0.0,0.77395
0.03575698,0.45839843,6.092261904761905,-22.465294571428572,0.49981510639190674,238,0.10000026,0.5,0.5,-2.610829,-4.707273,36,26.025112,-0.06766766,73728,0.3738746,0.0,1.0255358,307.6357936859131,73728,0.010995752,0.4620255,0.0,0.7798437
0.037385516,0.4717285,5.947826086956522,-21.456589199999996,0.4769884943962097,241,0.10000026,0.5,0.5,-2.680551,-4.8206935,37,25.681667,-0.07404012,75776,0.37671793,0.0,1.0176675,316.1240861415863,75776,0.010820994,0.46065727,0.0,0.78316784
0.03434461,0.44453126,5.907514450867052,-20.88712295953757,0.5036292374134064,237,0.10000026,0.5,0.5,-2.7455919,-4.9228606,38,25.351562,-0.066037305,77824,0.37974954,0.0,1.0096624,324.7368381023407,77824,0.009503747,0.45925528,0.0,0.7866039
0.03655172,0.46074218,5.785310734463277,-20.160523980225992,0.5369355976581573,241,0.10000026,0.5,0.5,-2.8159595,-5.028608,39,24.994667,-0.0749319,79872,0.38238117,0.0,1.0024947,333.2208557128906,79872,0.008578903,0.45775357,0.0,0.79003394
0.03497216,0.45322266,5.570652173913044,-18.684468948369563,0.5891369581222534,238,0.10000026,0.5,0.5,-2.88052,-5.1349235,40,24.684767,-0.070947535,81920,0.38405827,0.0,0.99765015,341.8277051448822,81920,0.007185725,0.4564858,0.0,0.7931063
0.03257866,0.44160157,5.631868131868132,-18.3322063489011,0.5668544769287109,235,0.10000026,0.5,0.5,-2.9389412,-5.2155485,41,24.372524,-0.0710873,83968,0.3855062,0.0,0.9936718,350.5247585773468,83968,0.006973387,0.45473284,0.0,0.7972139
0.034116853,0.4540039,5.514824797843666,-17.463750185983827,0.5780216455459595,239,0.10000026,0.5,0.5,-2.9983764,-5.30434,42,24.050077,-0.07217635,86016,0.38699025,0.0,0.9903396,359.07843041419983,86016,0.0066899955,0.4533453,0.0,0.8005956
0.0320817,0.42612305,5.701949860724234,-16.94380617827298,0.5031340420246124,239,0.10000026,0.5,0.5,-3.0447092,-5.3795834,43,23.753048,-0.06772834,88064,0.38849294,0.0,0.986842,367.6293103694916,88064,0.0069464385,0.45255798,0.0,0.8025826
0.032435577,0.44555664,5.537837837837838,-16.285616635135135,0.586096465587616,237,0.10000026,0.5,0.5,-3.1060185,-5.461263,44,23.427616,-0.07122244,90112,0.39068562,0.0,0.9812177,376.26582407951355,90112,0.0055724857,0.45151967,0.0,0.80519515
0.034312245,0.4510742,5.785310734463277,-16.133966511299434,0.5145423710346222,238,0.10000026,0.5,0.5,-3.1401057,-5.500331,45,23.093548,-0.074812576,92160,0.39150062,0.0,0.9792985,384.8380968570709,92160,0.0059562763,0.44997376,0.0,0.8089005
